,Date,BT_Open,BT_High,BT_Low,BT_Close,BT_Adj Close,BT_Volume,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Adj Close,ETH_Volume,ADA_Open,ADA_High,ADA_Low,ADA_Close,ADA_Adj Close,ADA_Volume,XRP_Open,XRP_High,XRP_Low,XRP_Close,XRP_Adj Close,XRP_Volume,BNB_Open,BNB_High,BNB_Low,BNB_Close,BNB_Adj Close,BNB_Volume,USDT_Open,USDT_High,USDT_Low,USDT_Close,USDT_Adj Close,USDT_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Adj Close,VIX_Volume,GSPC_Open,GSPC_High,GSPC_Low,GSPC_Close,GSPC_Adj Close,GSPC_Volume,GCF_Open,GCF_High,GCF_Low,GCF_Close,GCF_Adj Close,GCF_Volume,EURUSDCHAN_Open,EURUSDCHAN_High,EURUSDCHAN_Low,EURUSDCHAN_Close,EURUSDCHAN_Adj Close,EURUSDCHAN_Volume,year,month,monthf,week,weekday,weekdayf,EMA21,EMA63,EMA252,bollingerSMA_MVS,bollingerSMA_MVM,bollingerSMA_MVL,bollingerSTD_MVS,bollingerSTD_MVM,bollingerSTD_MVL,Upper_MVS,Lower_MVS,Upper_MVM,Lower_MVM,Upper_MVL,Lower_MVL,MACD,ROC21,ROC63,MOM21,MOM63,RSI21,RSI63,RSI252,%K21,%D21,%K63,%D63,%K252,%D252,MA21,MA63,MA252
1170,2018-03-15,8290.759765625,8428.349609375,7783.0498046875,8300.8603515625,8300.8603515625,6834429952,614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,611.3040161132812,1770460032.0,0.19875499606132507,0.2016109973192215,0.17248499393463135,0.18570899963378906,0.18570899963378906,204232992.0,0.7029129862785339,0.7306730151176453,0.6438450217247009,0.6972690224647522,0.6972690224647522,888345024,8.944560050964355,9.401320457458496,8.419529914855957,9.099080085754395,9.099080085754395,104531000.0,1.0006599426269531,1.0119199752807617,0.9849389791488647,1.0012799501419067,1.0012799501419067,2259869952.0,16.989999771118164,17.40999984741211,15.960000038146973,16.59000015258789,16.59000015258789,0.0,2754.27001953125,2763.030029296875,2741.469970703125,2747.330078125,2747.330078125,3500330000.0,1316.800048828125,1316.800048828125,1316.800048828125,1316.800048828125,1316.800048828125,0.0,1.2375319004058838,1.2386969327926636,1.2320733070373535,1.2375624179840088,1.2375624179840088,0.0,2018,3,March,11,15,Thursday,8982.358585209795,9791.864064588946,10467.376731357981,8964.6884765625,10163.99203125,12356.143771701389,509.90113919096365,988.2435176665759,3127.3742967049193,9984.490754944427,7944.886198180573,12140.479066583152,8187.504995916848,18610.892365111227,6101.39517829155,-809.5054793791514,-11.102371337334944,-26.052216902962382,-1094.1494140625,-2250.939453125,99.07359405785508,99.50969047098587,99.5630304103512,-26.004851275586727,-18.609336345506797,-194.39014950351384,-168.1311573433524,-253.25265496287525,-232.84035012813152,8964.6884765625,10163.99203125,12356.143771701389
1171,2018-03-16,8322.91015625,8585.150390625,8005.31005859375,8338.349609375,8338.349609375,5289379840,611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,601.666015625,1417350016.0,0.18678799271583557,0.18678799271583557,0.17505699396133423,0.17887799441814423,0.17887799441814423,97455296.0,0.6990630030632019,0.7117800116539001,0.6744629740715027,0.6892600059509277,0.6892600059509277,502740000,9.1325101852417,9.392580032348633,8.639610290527344,9.111319541931152,9.111319541931152,97626000.0,0.9975090026855469,1.0115100145339966,0.98956698179245,0.9985510110855103,0.9985510110855103,1872050048.0,16.600000381469727,16.719999313354492,15.229999542236328,15.800000190734863,15.800000190734863,0.0,2750.570068359375,2761.85009765625,2749.969970703125,2752.010009765625,2752.010009765625,5372340000.0,1310.0999755859375,1311.300048828125,1310.0999755859375,1311.300048828125,1311.300048828125,34.0,1.2307692766189575,1.23350191116333,1.2261513471603394,1.2309207916259766,1.2309207916259766,0.0,2018,3,March,11,16,Friday,8821.356341251096,9680.05526034172,10424.796188916102,8821.945591517857,10048.5140234375,12259.564482717804,527.6743184976855,1026.9741722332976,3101.9649693659494,9877.294228513229,7766.596954522486,12102.462367904094,7994.565678970905,18463.4944214497,6055.634543985905,-858.6989190906243,-5.951391728231446,-26.88031545407967,-999.2001953125,-2886.9501953125,98.97982010916209,99.49324561201868,99.55932781298263,-14.42752513796672,-31.20681982392448,-178.28522327903949,-193.37786898229172,-252.0742947573249,-253.52807178751092,8821.945591517857,10048.5140234375,12259.564482717804
1174,2018-03-19,8344.1201171875,8675.8701171875,8182.39990234375,8630.650390625,8630.650390625,6729110016,546.6259765625,558.0999755859375,519.1229858398438,556.7260131835938,556.7260131835938,2046790016.0,0.16074900329113007,0.19764800369739532,0.15693500638008118,0.19764800369739532,0.19764800369739532,321964000.0,0.6721259951591492,0.7490800023078918,0.6400120258331299,0.7490800023078918,0.7490800023078918,1096930048,9.09000015258789,9.261369705200195,8.496060371398926,8.9927396774292,8.9927396774292,97938896.0,0.9821940064430237,1.0208200216293335,0.9821940064430237,0.9898669719696045,0.9898669719696045,2638089984.0,16.6299991607666,21.8700008392334,16.559999465942383,19.020000457763672,19.020000457763672,0.0,2741.3798828125,2741.3798828125,2694.590087890625,2712.919921875,2712.919921875,3302130000.0,1309.4000244140625,1316.9000244140625,1307.300048828125,1316.800048828125,1316.800048828125,6.0,1.228078842163086,1.2332433462142944,1.226046085357666,1.228078842163086,1.228078842163086,0.0,2018,3,March,12,19,Monday,8534.423479048315,9380.35509342791,10297.599333108647,8410.7255859375,9755.3983984375,12032.980735085228,403.99115618080236,1132.8077980404992,3111.69850015786,9218.707898299104,7602.743273575896,12021.0139945185,7489.7828023565025,18256.377735400947,5809.583734769508,-845.931614379595,-6.136035310188724,-16.21622236552037,-574.4697265625,-1374.349609375,99.36630391540395,99.50681562246209,99.56010549229543,85.85331797848158,15.848696077411121,-101.9960120275164,-160.4297937174762,-229.5344035250626,-259.9649153030468,8410.7255859375,9755.3983984375,12032.980735085228
1175,2018-03-20,8619.669921875,9051.01953125,8389.8896484375,8913.4697265625,8913.4697265625,6361789952,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,557.1749877929688,1833680000.0,0.19344699382781982,0.21200400590896606,0.180294007062912,0.20494699478149414,0.20494699478149414,249683008.0,0.7367590069770813,0.7367590069770813,0.6734269857406616,0.7098079919815063,0.7098079919815063,814275968,8.98717975616455,9.241350173950195,8.655269622802734,9.160929679870605,9.160929679870605,96919504.0,1.006019949913025,1.0063300132751465,0.9895700216293335,0.996832013130188,0.996832013130188,2506319872.0,18.3799991607666,19.309999465942383,18.09000015258789,18.200000762939453,18.200000762939453,0.0,2715.050048828125,2724.219970703125,2710.050048828125,2716.93994140625,2716.93994140625,3261030000.0,1311.0999755859375,1311.0999755859375,1311.0999755859375,1311.0999755859375,1311.0999755859375,4.0,1.2338062524795532,1.2354220151901245,1.2264971733093262,1.2336845397949219,1.2336845397949219,0.0,2018,3,March,12,20,Tuesday,8629.18504092686,9344.440834438263,10269.916740976392,8370.52845982143,9699.893203125,11951.936987058081,317.7639715781804,1138.9343993486548,3087.0616726673843,9006.05640297779,7735.000516665068,11977.76200182231,7422.0244044276915,18126.06033239285,5777.813641723313,-715.2557935114019,7.783252453123625,-9.167371243550335,-281.3798828125,-1387.6298828125,99.43119279306305,99.51457757796513,99.56120693235127,133.79419708814638,76.8257008659471,-56.33978466267606,-106.7020290260358,-202.68965924129003,-231.67010824386549,8370.52845982143,9699.893203125,11951.936987058081
1176,2018-03-21,8937.48046875,9177.3701171875,8846.330078125,8929.2802734375,8929.2802734375,6043129856,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,561.7319946289062,1781270016.0,0.2053149938583374,0.2275020033121109,0.201447993516922,0.2131890058517456,0.2131890058517456,257686000.0,0.7130550146102905,0.7206100225448608,0.6791620254516602,0.693664014339447,0.693664014339447,527324000,9.166540145874023,10.293299674987793,9.080829620361328,9.982000350952148,9.982000350952148,131761000.0,0.9969379901885986,1.0090099573135376,0.9926469922065735,0.999243974685669,0.999243974685669,2353890048.0,17.760000228881836,18.3700008392334,16.260000228881836,17.860000610351562,17.860000610351562,0.0,2714.989990234375,2739.139892578125,2709.7900390625,2711.929931640625,2711.929931640625,3415510000.0,1312.4000244140625,1328.800048828125,1312.4000244140625,1320.699951171875,1320.699951171875,34.0,1.224814772605896,1.229619026184082,1.2246992588043213,1.2251899242401123,1.2251899242401123,0.0,2018,3,March,12,21,Wednesday,8704.20884905452,9312.505406668974,10243.104011624351,8464.738560267857,9664.5416015625,11866.218602035984,375.44954013628137,1148.9471524773885,3051.421017711061,9215.637640540419,7713.839479995294,11962.435906517276,7366.647296607723,17969.060637458104,5763.376566613862,-608.2965576144543,7.570539621916544,-7.609629649688723,659.470703125,-883.7900390625,99.34680135762508,99.49606506791665,99.55706284595797,148.75750512771594,122.80167339811408,-52.39459114368334,-70.24346261129195,-196.28149981742115,-209.5018541945915,8464.738560267857,9664.5416015625,11866.218602035984
1177,2018-03-22,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,8728.4697265625,5530390016,562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,539.7020263671875,1523459968.0,0.2154030054807663,0.22196899354457855,0.19213199615478516,0.20348100364208221,0.20348100364208221,201540000.0,0.6931449770927429,0.70135098695755,0.6367409825325012,0.6627429723739624,0.6627429723739624,449041984,10.028499603271484,10.905900001525879,9.57252025604248,10.066300392150879,10.066300392150879,112305000.0,0.999459981918335,1.01118004322052,0.9934679865837097,0.9989820122718811,0.9989820122718811,2171849984.0,18.1299991607666,23.809999465942383,18.1200008392334,23.34000015258789,23.34000015258789,0.0,2691.360107421875,2695.679931640625,2641.590087890625,2643.68994140625,2643.68994140625,3739800000.0,1326.5999755859375,1326.5999755859375,1326.5999755859375,1326.5999755859375,1326.5999755859375,0.0,1.234872817993164,1.2386815547943115,1.230042576789856,1.2347661256790161,1.2347661256790161,0.0,2018,3,March,12,22,Thursday,8710.274068431514,9267.579585122321,10212.811325921715,8525.825613839286,9627.091171875,11788.645576862375,379.11097916037863,1164.099733930015,3032.333954119399,9284.047572160043,7767.603655518529,11955.290639735029,7298.89170401497,17853.31348510117,5723.977668623576,-557.305516690807,4.678625093254412,-15.802815147396245,427.609375,-936.2607421875,99.23876364814852,99.4751779774758,99.55256330217567,97.9191047400622,126.82360231864095,-76.17347033010246,-61.635948712153976,-208.7890786681148,-202.58674590894225,8525.825613839286,9627.091171875,11788.645576862375
1178,2018-03-23,8736.25,8879.6201171875,8360.6201171875,8879.6201171875,8879.6201171875,5954120192,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,539.6190185546875,1596349952.0,0.20229800045490265,0.20281200110912323,0.18142400681972504,0.18925899267196655,0.18925899267196655,148850000.0,0.6631109714508057,0.6631109714508057,0.6252580285072327,0.6431739926338196,0.6431739926338196,387164000,10.049799919128418,11.976799964904785,9.535449981689453,11.737600326538086,11.737600326538086,157246000.0,0.9992210268974304,1.0086100101470947,0.9902349710464478,0.9902349710464478,0.9902349710464478,1995699968.0,24.020000457763672,26.010000228881836,21.6299991607666,24.8700008392334,24.8700008392334,0.0,2646.7099609375,2657.669921875,2585.889892578125,2588.260009765625,2588.260009765625,3815080000.0,1343.199951171875,1349.300048828125,1343.199951171875,1349.300048828125,1349.300048828125,8.0,1.2326048612594604,1.2360174655914307,1.2319974899291992,1.2324985265731812,1.2324985265731812,0.0,2018,3,March,12,23,Friday,8752.61058062051,9237.736549127334,10186.147501745825,8603.149972098214,9567.60796875,11711.025578046087,389.5554540772645,1162.7250992918462,3007.094977923855,9382.260880252743,7824.039063943685,11893.058167333693,7242.157770166308,17725.215533893796,5696.835622198377,-485.1259685068235,12.160601760108845,-17.21096777259867,541.2705078125,-1487.080078125,99.2555898779875,99.47091394080894,99.55111588524821,117.35763733253644,121.34474906677099,-49.383722927207195,-59.317261466997685,-189.78182484657793,-198.2841344440382,8603.149972098214,9567.60796875,11711.025578046087
1181,2018-03-26,8498.4697265625,8530.080078125,7921.43017578125,8209.400390625,8209.400390625,5921039872,524.2869873046875,526.3790283203125,470.44000244140625,489.95098876953125,489.95098876953125,1638880000.0,0.18396000564098358,0.18542100489139557,0.1611279994249344,0.1678059995174408,0.1678059995174408,117497000.0,0.6426830291748047,0.644120991230011,0.5859220027923584,0.5994629859924316,0.5994629859924316,384504992,12.91349983215332,12.91349983215332,10.957099914550781,12.061400413513184,12.061400413513184,132353000.0,0.9965999722480774,1.0130800008773804,0.9836819767951965,1.0034099817276,1.0034099817276,2183960064.0,23.40999984741211,24.540000915527344,20.709999084472656,21.030000686645508,21.030000686645508,0.0,2619.35009765625,2661.360107421875,2601.81005859375,2658.550048828125,2658.550048828125,3511100000.0,1348.5,1354.4000244140625,1345.0999755859375,1354.4000244140625,1354.4000244140625,10.0,1.2353914976119995,1.2448959350585938,1.2352389097213745,1.235437273979187,1.235437273979187,0.0,2018,3,March,13,26,Monday,8556.77087910455,9068.615585998594,10084.323091841634,8689.16294642857,9299.56,11398.179105508207,262.61524074498817,1127.4711025287945,2778.5000165187957,9214.393427918547,8163.932464938594,11554.502205057588,7044.617794942411,16955.1791385458,5841.179072470615,-511.84470689404407,-7.898936750066531,-25.950713474437375,-421.25,-2741.599609375,98.82305561286826,99.40239618028625,99.5372980724943,-53.81041420839958,2.5270492810654397,-118.59054722551178,-93.30068083838562,-230.23461043076452,-215.74156751707778,8689.16294642857,9299.56,11398.179105508207
1182,2018-03-27,8200.0,8232.7802734375,7797.27978515625,7833.0400390625,7833.0400390625,5378250240,489.5899963378906,491.4590148925781,449.97100830078125,450.1159973144531,450.1159973144531,1617939968.0,0.16821500658988953,0.16922500729560852,0.15016399323940277,0.15492600202560425,0.15492600202560425,107510000.0,0.5990260243415833,0.6043319702148438,0.5651320219039917,0.5779169797897339,0.5779169797897339,351380992,12.118900299072266,12.233699798583984,10.877099990844727,11.508299827575684,11.508299827575684,102579000.0,1.0024199485778809,1.0129200220108032,0.9894729852676392,1.0016100406646729,1.0016100406646729,2051079936.0,20.329999923706055,24.059999465942383,19.84000015258789,22.5,22.5,0.0,2667.570068359375,2674.780029296875,2596.1201171875,2612.6201171875,2612.6201171875,3706350000.0,1341.0,1341.300048828125,1341.0,1341.300048828125,1341.300048828125,290889.0,1.2455006837844849,1.2478163242340088,1.237332820892334,1.2457488775253296,1.2457488775253296,0.0,2018,3,March,13,27,Tuesday,8375.838169094037,8973.571313157356,10039.297430784172,8534.815848214286,9169.4255859375,11284.228002683081,393.6310247431415,1100.0585999556724,2688.7024773386006,9322.077897700568,7747.553798728003,11369.542785848846,6969.308386026156,16661.63295736028,5906.82304800588,-597.7331440633188,-12.276915952969421,-31.825548918515928,-1080.4296875,-3253.3603515625,98.62958638270452,99.37765098702623,99.53259869236526,-126.08048137318175,-59.839892932309084,-156.85217740649634,-121.45915408323833,-255.39288075396084,-233.15082264832733,8534.815848214286,9169.4255859375,11284.228002683081
1183,2018-03-28,7836.830078125,8122.89013671875,7809.169921875,7954.47998046875,7954.47998046875,4935289856,450.2909851074219,466.21099853515625,444.8609924316406,446.27899169921875,446.27899169921875,1514179968.0,0.15519599616527557,0.1655990034341812,0.15446500480175018,0.16005800664424896,0.16005800664424896,60260800.0,0.5775110125541687,0.5940229892730713,0.5728279948234558,0.5780019760131836,0.5780019760131836,258298000,11.519200325012207,12.246000289916992,11.389800071716309,11.640399932861328,11.640399932861328,92931200.0,1.0022799968719482,1.0099899768829346,0.9937210083007812,0.9992039799690247,0.9992039799690247,1857049984.0,22.520000457763672,24.940000534057617,21.709999084472656,22.8700008392334,22.8700008392334,0.0,2611.300048828125,2632.64990234375,2593.06005859375,2605.0,2605.0,3864500000.0,1345.0,1346.4000244140625,1322.4000244140625,1324.199951171875,1324.199951171875,59284.0,1.240802526473999,1.2422360181808472,1.2337149381637573,1.240787148475647,1.240787148475647,0.0,2018,3,March,13,28,Wednesday,8270.498621937715,8895.179672181308,9997.601081776158,8395.558663504464,9028.01677734375,11185.013666942867,403.136017991899,1013.1551675071464,2627.2014939159303,9201.830699488262,7589.286627520666,11054.327112358042,7001.706442329457,16439.416654774726,5930.610679111006,-624.6810502435928,-8.86741628648081,-30.90630917111704,-974.80029296875,-3535.22021484375,98.7505889236218,99.37166937414057,99.53057059558515,-63.40040534924491,-81.09710031027596,-120.22962909004708,-131.8907845740184,-239.52418976996924,-241.71722698489847,8395.558663504464,9028.01677734375,11185.013666942867
1184,2018-03-29,7979.06982421875,7994.330078125,7081.3798828125,7165.7001953125,7165.7001953125,6361229824,448.07501220703125,450.81298828125,385.81298828125,385.9679870605469,385.9679870605469,1970230016.0,0.16014300286769867,0.1606139987707138,0.1457120031118393,0.14688199758529663,0.14688199758529663,103465000.0,0.577767014503479,0.5786399841308594,0.5115110278129578,0.5115110278129578,0.5115110278129578,420550016,11.696100234985352,11.729100227355957,10.172699928283691,10.196100234985352,10.196100234985352,81352096.0,1.0025999546051025,1.0110199451446533,0.9824720025062561,0.9986230134963989,0.9986230134963989,2486609920.0,22.8700008392334,23.049999237060547,19.600000381469727,19.969999313354492,19.969999313354492,0.0,2614.409912109375,2659.070068359375,2609.719970703125,2640.8701171875,2640.8701171875,3565990000.0,1324.0,1327.0999755859375,1321.699951171875,1322.800048828125,1322.800048828125,5585.0,1.231284499168396,1.2338062524795532,1.2285163402557373,1.2310267686843872,1.2310267686843872,0.0,2018,3,March,13,29,Thursday,7994.299015281411,8762.142789345246,9940.963064044614,8172.305873325893,8854.14080078125,11089.469228416981,581.3692618341734,939.3005213224617,2599.2079521769633,9335.044396994239,7009.567349657546,10732.741843426173,6975.539758136327,16287.885132770909,5891.053324063055,-767.8437740638346,-19.301725741144217,-38.084208339524764,-1562.76953125,-4346.8994140625,98.54538276902589,99.34566024044253,99.52580321410282,-176.68972496769112,-122.05687056337315,-210.50698151801282,-162.52959600485207,-305.04452328044056,-266.6538646014572,8172.305873325893,8854.14080078125,11089.469228416981
1188,2018-04-02,6844.85986328125,7135.47021484375,6816.580078125,7083.7998046875,7083.7998046875,4333440000,379.6990051269531,395.1709899902344,377.5929870605469,386.42498779296875,386.42498779296875,1102259968.0,0.1516910046339035,0.1587969958782196,0.14858999848365784,0.15638500452041626,0.15638500452041626,102697000.0,0.486066997051239,0.5104460120201111,0.4785960018634796,0.5006880164146423,0.5006880164146423,262342000,11.065099716186523,12.648799896240234,11.015199661254883,12.620699882507324,12.620699882507324,116071000.0,1.0033299922943115,1.0072499513626099,0.9880599975585938,1.0001300573349,1.0001300573349,1550880000.0,21.06999969482422,25.719999313354492,20.440000534057617,23.6200008392334,23.6200008392334,0.0,2633.449951171875,2638.300048828125,2553.800048828125,2581.8798828125,2581.8798828125,3598520000.0,1327.0,1344.199951171875,1324.699951171875,1342.0999755859375,1342.0999755859375,649.0,1.231284499168396,1.2345678806304932,1.228380560874939,1.231420874595642,1.231420874595642,0.0,2018,4,April,14,2,Monday,7291.076404661184,8266.386534179985,9708.704320190878,7249.328543526785,8297.2727734375,10781.7154849274,454.83778809075324,799.9599963246385,2615.744609082179,8159.004119708292,6339.652967345279,9897.192766086777,6697.352780788224,16013.204703091757,5550.226266763041,-975.3101295188007,-9.565127085251987,-24.136417445062573,-1125.6005859375,-2311.2099609375,98.75783476005289,99.29871603786846,99.51402510431706,0.22793145451251354,-61.36153925084569,-148.86580182933423,-178.71330317653772,-311.2552951220763,-324.3080692846201,7249.328543526785,8297.2727734375,10781.7154849274
1189,2018-04-03,7102.259765625,7530.93994140625,7072.490234375,7456.10986328125,7456.10986328125,5499700224,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,416.89300537109375,1363399936.0,0.15786400437355042,0.17343799769878387,0.15525400638580322,0.17244699597358704,0.17244699597358704,155987008.0,0.5015329718589783,0.5626980066299438,0.4996579885482788,0.5580440163612366,0.5580440163612366,578238976,12.644599914550781,13.953200340270996,12.333600044250488,13.360699653625488,13.360699653625488,141287008.0,0.9975870251655579,1.007040023803711,0.9950730204582214,1.0003700256347656,1.0003700256347656,1753520000.0,23.030000686645508,23.3799991607666,20.920000076293945,21.100000381469727,21.100000381469727,0.0,2592.169921875,2619.139892578125,2575.489990234375,2614.449951171875,2614.449951171875,3392810000.0,1340.4000244140625,1341.5,1328.5,1332.800048828125,1332.800048828125,702.0,1.2293318510055542,1.2336997985839844,1.2255052328109741,1.229271411895752,1.229271411895752,0.0,2018,4,April,14,3,Tuesday,7332.3347693162,8204.057559495466,9663.652431051054,7195.481375558035,8222.01517578125,10715.346901633522,392.2174699795212,786.4013496837107,2615.9285469474694,7979.916315517077,6411.046435598993,9794.81787514867,6649.212476413828,15947.20399552846,5483.489807738583,-871.7227901792658,-6.265275900010896,-15.902212234590007,-376.93017578125,-1881.43994140625,99.18256536394836,99.34134333728345,99.51798924435809,96.07724092426312,7.3912380007931615,-81.30043263241792,-142.74195453736817,-270.1625441902425,-305.6395786359565,7195.481375558035,8222.01517578125,10715.346901633522
1190,2018-04-04,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,6853.83984375,4936000000,416.4849853515625,417.47198486328125,375.30999755859375,380.5429992675781,380.5429992675781,1287730048.0,0.17115800082683563,0.17917199432849884,0.1536259949207306,0.1553560048341751,0.1553560048341751,154800992.0,0.5545690059661865,0.5631170272827148,0.4984869956970215,0.5016310214996338,0.5016310214996338,415257984,13.29259967803955,13.440799713134766,12.001899719238281,12.190400123596191,12.190400123596191,119600000.0,1.003980040550232,1.0145200490951538,0.9942700266838074,1.000830054283142,1.000830054283142,1772329984.0,21.68000030517578,24.510000228881836,19.860000610351562,20.059999465942383,20.059999465942383,0.0,2584.0400390625,2649.860107421875,2573.610107421875,2644.68994140625,2644.68994140625,3350340000.0,1331.800048828125,1347.300048828125,1331.5999755859375,1335.800048828125,1335.800048828125,718.0,1.2279430627822876,1.2310571670532227,1.225760579109192,1.2278525829315186,1.2278525829315186,0.0,2018,4,April,14,4,Wednesday,7212.711037924651,8100.194658284276,9607.456179303039,7038.2470703125,8141.52876953125,10621.953366674557,220.0715525006433,819.9970968547058,2586.616738245504,7478.390175313787,6598.103965311213,9781.52296324066,6501.534575821838,15795.186843165566,5448.719890183549,-887.4836203596251,-4.352126701679564,-28.446553133363583,-1100.64013671875,-2012.16015625,99.0476237668057,99.31408755167199,99.5130947155846,3.3502509447824513,33.218474441185485,-169.67265155448553,-133.2796286720792,-328.3502435553625,-303.2560276225608,7038.2470703125,8141.52876953125,10621.953366674557
1191,2018-04-05,6848.64990234375,6933.81982421875,6644.7998046875,6811.47021484375,6811.47021484375,5639320064,379.9469909667969,387.71600341796875,369.8160095214844,383.23199462890625,383.23199462890625,1210680064.0,0.15559199452400208,0.1562040001153946,0.14374199509620667,0.14875799417495728,0.14875799417495728,113407000.0,0.5019500255584717,0.5058820247650146,0.4844900071620941,0.49580100178718567,0.49580100178718567,358755008,12.19849967956543,12.623499870300293,12.13599967956543,12.45359992980957,12.45359992980957,103864000.0,1.0020500421524048,1.0097600221633911,0.9874340295791626,1.0025299787521362,1.0025299787521362,1609469952.0,19.760000228881836,20.209999084472656,18.56999969482422,18.940000534057617,18.940000534057617,0.0,2657.360107421875,2672.080078125,2649.580078125,2662.840087890625,2662.840087890625,3178970000.0,1333.5,1333.699951171875,1322.5999755859375,1324.300048828125,1324.300048828125,258.0,1.2287880182266235,1.2291052341461182,1.2219412326812744,1.228682279586792,1.228682279586792,0.0,2018,4,April,14,5,Thursday,7112.400832154425,8001.062008788851,9551.536460011906,6987.642787388393,8030.8423828125,10530.771247632576,226.51225804668914,804.5442544381218,2559.8185564771366,7440.667303481771,6534.618271295015,9639.930891688744,6421.753873936256,15650.408360586849,5411.134134678303,-888.6611766344258,-1.147225528166706,-26.003461898062636,-354.22998046875,-2767.15966796875,98.89065525056296,99.28571200758569,99.50815073145873,8.372754531176756,35.93341546674023,-173.11713792195076,-141.36340736961805,-329.11622847299185,-309.209672072866,6987.642787388393,8030.8423828125,10530.771247632576
1192,2018-04-06,6815.9599609375,6857.490234375,6575.0,6636.31982421875,6636.31982421875,3766810112,382.7309875488281,385.19500732421875,366.9110107421875,370.2850036621094,370.2850036621094,967105984.0,0.14839400351047516,0.15048100054264069,0.14182999730110168,0.14445100724697113,0.14445100724697113,51827500.0,0.4947809875011444,0.498089998960495,0.46561500430107117,0.4764310121536255,0.4764310121536255,218156000,12.49269962310791,12.643099784851074,12.038900375366211,12.258399963378906,12.258399963378906,81989696.0,1.000309944152832,1.0110100507736206,0.9913759827613831,1.0010900497436523,1.0010900497436523,1257110016.0,20.329999923706055,23.1200008392334,18.600000381469727,21.489999771118164,21.489999771118164,0.0,2645.820068359375,2656.8798828125,2586.27001953125,2604.469970703125,2604.469970703125,3299700000.0,1326.5,1333.0,1319.0,1331.9000244140625,1331.9000244140625,348.0,1.2250999212265015,1.2280033826828003,1.2218068838119507,1.2251598834991455,1.2251598834991455,0.0,2018,4,April,14,6,Friday,6993.380580170507,7896.081840744998,9493.232127294055,6951.328473772322,7928.09037109375,10450.264377170139,262.2373940639438,812.3220458341738,2555.6565810138504,7475.803261900209,6426.853685644434,9552.734462762097,6303.446279425402,15561.577539197839,5338.951215142438,-902.7012605744912,-4.835570669752928,-27.8256838757601,-254.2001953125,-2568.80029296875,98.70815296519866,99.25617138617146,99.50315679728645,-29.34065008639925,-5.872548203480562,-197.28854132889785,-180.02611026844468,-345.3897984442038,-334.28542349085313,6951.328473772322,7928.09037109375,10450.264377170139
1195,2018-04-09,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,6770.72998046875,4894060032,400.85699462890625,429.2510070800781,390.6099853515625,398.5260009765625,398.5260009765625,1478390016.0,0.15709400177001953,0.16565600037574768,0.14747799932956696,0.15310600399971008,0.15310600399971008,93021904.0,0.5012009739875793,0.51214200258255,0.482573002576828,0.4918549954891205,0.4918549954891205,271775008,12.120800018310547,12.554499626159668,11.610400199890137,11.868300437927246,11.868300437927246,80643696.0,0.9975410103797913,1.0089000463485718,0.9933930039405823,0.9975550174713135,0.9975550174713135,1678770048.0,21.270000457763672,22.020000457763672,20.34000015258789,21.770000457763672,21.770000457763672,0.0,2617.179931640625,2653.550048828125,2610.7900390625,2613.159912109375,2613.159912109375,3062960000.0,1333.0,1337.5,1327.0,1336.300048828125,1336.300048828125,290.0,1.227144479751587,1.2330456972122192,1.2262566089630127,1.227144479751587,1.227144479751587,0.0,2018,4,April,15,9,Monday,6931.796940316073,7682.999020506803,9340.77793805819,6923.297084263393,7725.68318359375,10237.542549518625,263.6428571910756,820.1678191807403,2546.9424875526092,7450.582798645544,6396.011369881242,9366.018821955231,6085.347545232269,15331.427524623843,5143.657574413406,-751.2020801907302,-9.192191308603938,-18.80011875663907,-313.06982421875,-1530.13037109375,98.90976246715832,99.25096569255626,99.49775718799754,3.0619495316983083,37.29337078985318,-152.43897889363464,-129.68876506929118,-324.1434333369647,-311.4698919147997,6923.297084263393,7725.68318359375,10237.542549518625
