,Date,year,month,monthf,week,weekday,weekdayf,ma_short,ma_medium,ma_long,BT_Close,BT_Open,BT_High,BT_Low,BT_Volume,ETH_Close,ETH_Volume,ADA_Close,ADA_Volume,XRP_Close,XRP_Volume,BNB_Close,BNB_Volume,USDT_Close,USDT_Volume
1310,2018-08-02,2018,8,August,31,2,Thursday,7961.228585379465,7346.33279296875,7563.552921796086,7567.14990234375,7634.18994140625,7712.77001953125,7523.43994140625,4214110000,412.6210021972656,1569300000.0,0.13194100558757782,68531400.0,0.4302540123462677,204898000,14.176899909973145,50481200.0,1.0006599426269531,2539460000.0
1311,2018-08-03,2018,8,August,31,3,Friday,7856.854352678572,7374.0383984375,7544.89514776673,7434.39013671875,7562.14013671875,7562.14013671875,7328.64990234375,4627150000,418.2619934082031,1722340000.0,0.13025499880313873,77768900.0,0.44057101011276245,278870000,14.134599685668945,70449300.0,0.9990950226783752,2843800000.0
1314,2018-08-06,2018,8,August,32,6,Monday,7351.431431361607,7458.02478515625,7477.203425860164,6951.7998046875,7062.93994140625,7166.5498046875,6890.5400390625,3925900000,406.6579895019531,1384880000.0,0.1305530071258545,57534800.0,0.41408100724220276,242075000,13.69909954071045,46799600.0,1.0009499788284302,2336390000.0
1315,2018-08-07,2018,8,August,32,7,Tuesday,7204.671456473215,7478.62759765625,7452.077873461174,6753.1201171875,6958.31982421875,7146.56005859375,6748.240234375,4682800000,380.2149963378906,1828350000.0,0.12537799775600433,57321700.0,0.38100600242614746,244448000,13.146100044250488,45119500.0,1.001539945602417,2942000000.0
1316,2018-08-08,2018,8,August,32,8,Wednesday,7016.227120535715,7479.81478515625,7423.661611229482,6305.7998046875,6746.85009765625,6746.85009765625,6226.22021484375,5064430000,356.6130065917969,2016080000.0,0.11375200003385544,82209700.0,0.33194398880004883,360857000,12.143699645996094,44898500.0,1.0016900300979614,3421800000.0
1317,2018-08-09,2018,8,August,32,9,Thursday,6873.524274553572,7488.15837890625,7396.715248184974,6568.22998046875,6305.56005859375,6625.72998046875,6249.06982421875,4267040000,365.5880126953125,1616610000.0,0.12350700050592422,93016600.0,0.3467710018157959,325775000,12.857999801635742,41389000.0,1.0042400360107422,2626630000.0
1318,2018-08-10,2018,8,August,32,10,Friday,6694.99853515625,7465.87677734375,7360.764234138258,6184.7099609375,6571.419921875,6591.259765625,6124.52001953125,4528680000,334.1759948730469,1699400000.0,0.11635500192642212,71125700.0,0.32042598724365234,249264000,12.130800247192383,37026400.0,1.001579999923706,2887490000.0
1321,2018-08-13,2018,8,August,33,13,Monday,6389.692801339285,7336.1691796875,7256.746858230745,6297.56982421875,6341.35986328125,6537.0498046875,6225.72021484375,4083980000,286.4949951171875,1751190000.0,0.10290999710559845,56974900.0,0.2774659991264343,235117000,10.22819995880127,34827100.0,1.0039299726486206,2596380000.0
1322,2018-08-14,2018,8,August,33,14,Tuesday,6310.634207589285,7289.9923828125,7224.693324850063,6199.7099609375,6287.66015625,6287.93994140625,5971.0498046875,5301700000,278.9320068359375,2137850000.0,0.09466200321912766,111693000.0,0.27427199482917786,276768000,9.420109748840332,39515200.0,0.9975429773330688,3917750000.0
1323,2018-08-15,2018,8,August,33,15,Wednesday,6311.022809709822,7245.56158203125,7195.134736032197,6308.52001953125,6221.419921875,6588.490234375,6221.419921875,4895450000,282.364013671875,1878150000.0,0.09504000097513199,91346700.0,0.2820050120353699,332432000,9.46300983428955,42994900.0,1.0012500286102295,3277720000.0
1324,2018-08-16,2018,8,August,33,16,Thursday,6277.665666852678,7202.211171875,7164.928173334912,6334.72998046875,6294.22998046875,6473.5,6276.41015625,4328420000,288.0459899902344,1552970000.0,0.09533099830150604,50188900.0,0.29243600368499756,238219000,9.802330017089844,24709700.0,1.0012199878692627,2741290000.0
1325,2018-08-17,2018,8,August,33,17,Friday,6334.225655691965,7156.99197265625,7140.046248619003,6580.6298828125,6340.91015625,6582.5,6324.97021484375,4992990000,315.72900390625,1995460000.0,0.10988699644804001,103569000.0,0.36667600274086,497206000,10.867799758911133,37502400.0,0.9977610111236572,3783430000.0
1328,2018-08-20,2018,8,August,34,20,Monday,6380.278459821428,6944.2367578125,7075.076946220012,6308.52978515625,6500.509765625,6536.919921875,6297.93017578125,3665100000,274.31500244140625,1413790000.0,0.09376399964094162,53939600.0,0.31928300857543945,311144000,9.700929641723633,17617700.0,1.0053900480270386,2596870000.0
1329,2018-08-21,2018,8,August,34,21,Tuesday,6421.5712890625,6877.1867578125,7052.571589922664,6488.759765625,6301.06982421875,6500.8701171875,6298.240234375,3377180000,281.9440002441406,1164120000.0,0.09500300139188766,49545100.0,0.3351770043373108,248735000,9.714630126953125,13228100.0,1.0006999969482422,2350790000.0
1330,2018-08-22,2018,8,August,34,22,Wednesday,6431.312709263393,6804.569140625,7031.019368489583,6376.7099609375,6486.25,6816.7900390625,6310.10986328125,4668110000,271.34100341796875,1507660000.0,0.09014900028705597,64566000.0,0.31980299949645996,286845000,9.539730072021484,23929500.0,1.000349998474121,3325510000.0
1331,2018-08-23,2018,8,August,34,23,Thursday,6459.905552455357,6737.2259375,7012.494619041982,6534.8798828125,6371.33984375,6546.5400390625,6371.33984375,3426180000,277.10400390625,1271160000.0,0.0924530029296875,37397400.0,0.32770898938179016,217578000,9.71504020690918,17327500.0,0.9989759922027588,2392970000.0
1332,2018-08-24,2018,8,August,34,24,Friday,6479.809849330357,6678.80513671875,6998.612196180556,6719.9599609375,6551.52001953125,6719.9599609375,6498.64013671875,4097820000,282.9670104980469,1450170000.0,0.09407699853181839,35302400.0,0.3276059925556183,244571000,10.234700202941895,22814900.0,1.0017800331115723,2850500000.0
1335,2018-08-27,2018,8,August,35,27,Monday,6639.3427734375,6574.10873046875,6951.578766177399,6884.64013671875,6710.7998046875,6884.64013671875,6689.7099609375,4019000000,285.6029968261719,1406790000.0,0.10026399791240692,55515600.0,0.33690300583839417,227284000,11.212800025939941,44953500.0,0.9978020191192627,2718980000.0
1336,2018-08-28,2018,8,August,35,28,Tuesday,6726.13134765625,6560.58431640625,6938.218054569129,7096.27978515625,6891.080078125,7109.56005859375,6882.33984375,4659940000,296.4989929199219,1513350000.0,0.10548000037670135,79059500.0,0.35183700919151306,329550000,11.486100196838379,43860800.0,0.9993950128555298,2991530000.0
1337,2018-08-29,2018,8,August,35,29,Wednesday,6821.909946986607,6561.15671875,6928.171391650884,7047.16015625,7091.7099609375,7113.2998046875,6970.81982421875,4145880000,289.31201171875,1474460000.0,0.1054690033197403,83582300.0,0.34480300545692444,275908000,11.173500061035156,33530600.0,1.0006599426269531,3024040000.0
1338,2018-08-30,2018,8,August,35,30,Thursday,6885.245675223215,6557.54671875,6922.316948784723,6978.22998046875,7043.759765625,7072.68994140625,6834.68994140625,4463250000,284.1050109863281,1513100000.0,0.10056000202894211,64807500.0,0.33544400334358215,263925000,10.76259994506836,23247800.0,1.0000300407409668,2764870000.0
1339,2018-08-31,2018,8,August,35,31,Friday,6930.619977678572,6560.9779296875,6916.763819839015,7037.580078125,6973.97021484375,7057.169921875,6920.16015625,4495650000,283.0039978027344,1411910000.0,0.10219600051641464,42250400.0,0.3353320062160492,219139000,11.013799667358398,22638200.0,1.0035099983215332,2659230000.0
1343,2018-09-04,2018,9,September,36,4,Tuesday,7164.380092075893,6692.01115234375,6914.212910353535,7361.66015625,7263.0,7388.259765625,7255.43994140625,4273640000,285.7229919433594,1554870000.0,0.10526499897241592,54317400.0,0.3316519856452942,241419000,11.359199523925781,18878700.0,0.999517023563385,2758550000.0
1344,2018-09-05,2018,9,September,36,5,Wednesday,7128.047223772322,6711.89515625,6907.346650094697,6792.830078125,7361.4599609375,7388.43017578125,6792.830078125,5800460000,232.33099365234375,2390390000.0,0.08756899833679199,98708900.0,0.28360098600387573,344488000,10.086600303649902,29308300.0,1.007949948310852,4000180000.0
1345,2018-09-06,2018,9,September,36,6,Thursday,7063.895786830357,6720.15435546875,6898.484527896149,6529.169921875,6755.14013671875,6755.14013671875,6404.72021484375,5523470000,230.21499633789062,2097310000.0,0.08866599947214127,73239200.0,0.30270999670028687,329763000,10.284199714660645,23466000.0,1.0009100437164307,3695980000.0
1346,2018-09-07,2018,9,September,36,7,Friday,6982.394321986607,6726.93435546875,6888.109779434974,6467.06982421875,6528.919921875,6555.2900390625,6396.8701171875,4264680000,217.2030029296875,1678260000.0,0.08398299664258957,41868100.0,0.29143500328063965,213961000,10.037300109863281,16640400.0,1.0063600540161133,2778320000.0
1349,2018-09-10,2018,9,September,37,10,Monday,6572.467145647322,6727.47755859375,6847.214725378788,6329.7001953125,6301.56982421875,6374.97998046875,6292.759765625,3714100000,197.07899475097656,1502960000.0,0.07350800186395645,44682000.0,0.2703210115432739,204958000,9.524869918823242,12427900.0,1.0012799501419067,2300220000.0
1350,2018-09-11,2018,9,September,37,11,Tuesday,6423.830008370535,6717.10037109375,6835.16149285827,6321.2001953125,6331.8798828125,6398.919921875,6260.2099609375,3849910000,185.0659942626953,1568900000.0,0.07051300257444382,47614500.0,0.26370999217033386,200330000,9.3739595413208,18572100.0,1.004539966583252,2375530000.0
1351,2018-09-12,2018,9,September,37,12,Wednesday,6360.82568359375,6714.22197265625,6822.21240234375,6351.7998046875,6317.009765625,6363.8701171875,6265.08984375,4064230000,183.33099365234375,1874850000.0,0.06674499809741974,91272400.0,0.27008700370788574,298449000,9.21442985534668,21323500.0,1.0012500286102295,2512200000.0
1352,2018-09-13,2018,9,September,37,13,Thursday,6359.131417410715,6714.67158203125,6810.730887981376,6517.31005859375,6354.240234375,6535.41015625,6354.240234375,4210910000,211.35400390625,2330720000.0,0.06982900202274323,86011700.0,0.280582994222641,311799000,9.604060173034668,24817100.0,1.006350040435791,3009780000.0
1353,2018-09-14,2018,9,September,37,14,Friday,6365.651436941965,6722.8387890625,6798.957854916351,6512.7099609375,6515.41015625,6596.10009765625,6456.169921875,4076220000,211.74899291992188,2232190000.0,0.06824800372123718,62256800.0,0.2771590054035187,269029000,9.930049896240234,26124800.0,1.0023599863052368,2804570000.0
1356,2018-09-17,2018,9,September,38,17,Monday,6434.942940848215,6720.48802734375,6772.681699810606,6281.2001953125,6514.06005859375,6540.2099609375,6257.52001953125,3910780000,197.875,2019910000.0,0.06389900296926498,48609600.0,0.2722510099411011,246489000,9.40526008605957,22370800.0,1.0041099786758423,2854420000.0
1357,2018-09-18,2018,9,September,38,18,Tuesday,6442.100027901785,6706.54162109375,6767.271395596591,6371.2998046875,6280.91015625,6384.18017578125,6265.7099609375,4180090000,209.97500610351562,1800640000.0,0.06943000108003616,67159000.0,0.3218599855899811,600216000,9.544059753417969,23016100.0,1.0022499561309814,2687350000.0
1358,2018-09-19,2018,9,September,38,19,Wednesday,6448.777204241072,6691.955625,6765.414629695391,6398.5400390625,6371.85009765625,6448.4599609375,6208.33984375,4431340000,209.968994140625,1733330000.0,0.07235000282526016,96071300.0,0.3260529935359955,489609000,9.61909008026123,22684800.0,1.00068998336792,2635660000.0
1359,2018-09-20,2018,9,September,38,20,Thursday,6449.114327566965,6684.45203125,6767.129478377526,6519.669921875,6398.85009765625,6529.259765625,6395.9501953125,4348110000,224.59100341796875,1782070000.0,0.08149299770593643,103788000.0,0.4499180018901825,1291360000,10.07450008392334,27983700.0,1.001539945602417,2689090000.0
1360,2018-09-21,2018,9,September,38,21,Friday,6480.862932477678,6678.46443359375,6767.731499565973,6734.9501953125,6513.8701171875,6794.330078125,6496.35986328125,6531940000,246.58399963378906,2836200000.0,0.08760599792003632,212274000.0,0.5614619851112366,4101490000,10.410799980163574,35228200.0,0.9944279789924622,5090540000.0
1363,2018-09-24,2018,9,September,39,24,Monday,6578.925711495535,6634.7184375,6773.004325481376,6595.41015625,6704.77001953125,6713.56005859375,6580.89990234375,4177310000,228.72999572753906,1748740000.0,0.08275400102138519,89522100.0,0.4947119951248169,1034380000,10.035900115966797,19223700.0,1.0006300210952759,2852810000.0
1364,2018-09-25,2018,9,September,39,25,Tuesday,6589.664341517857,6611.07404296875,6770.091703164457,6446.47021484375,6603.64013671875,6603.64013671875,6381.85986328125,4726180000,218.5050048828125,2120360000.0,0.08102799952030182,87535200.0,0.5269410014152527,1639680000,9.783160209655762,19256100.0,1.000440001487732,3572280000.0
1365,2018-09-26,2018,9,September,39,26,Wednesday,6603.4443359375,6583.14404296875,6767.314532039141,6495.0,6452.7900390625,6585.91015625,6397.89013671875,4437300000,215.8470001220703,1756100000.0,0.079475998878479,64321400.0,0.5163080096244812,1821610000,9.7366304397583,18370400.0,1.0021300315856934,3380990000.0
