,Unnamed: 0,Date,BT_Open,BT_High,BT_Low,BT_Close,BT_Adj Close,BT_Volume,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Adj Close,ETH_Volume,ADA_Open,ADA_High,ADA_Low,ADA_Close,ADA_Adj Close,ADA_Volume,XRP_Volume,BNB_Open,BNB_High,BNB_Low,BNB_Close,BNB_Adj Close,BNB_Volume,USDT_Volume,VIX_Volume,GSPC_Open,GSPC_High,GSPC_Low,GSPC_Close,GSPC_Adj Close,EURUSDCHAN_Volume,year,monthf,Weekdayf,EMA21,EMA63,EMA252,bollingerSMA_MVS,bollingerSMA_MVM,bollingerSMA_MVL,bollingerSTD_MVS,bollingerSTD_MVM,bollingerSTD_MVL,Upper_MVS,Lower_MVS,Upper_MVM,Lower_MVM,Upper_MVL,Lower_MVL,MACD,MOM63,RSI63,RSI252,MA21,MA63,MA252
10,1020,2017-10-16,5687.56982421875,5776.22998046875,5544.2099609375,5725.58984375,5725.58984375,2008070016,336.71099853515625,349.3450012207031,332.0419921875,333.3840026855469,333.3840026855469,692884992.0,0.02993899956345558,0.03074900060892105,0.02857699990272522,0.028947999700903893,0.028947999700903893,6196030.0,963158016,1.5559899806976318,1.5999200344085691,1.3907099962234497,1.4407000541687012,1.4407000541687012,2960330.0,204158000.0,0.0,2555.570068359375,2559.469970703125,2552.639892578125,2557.639892578125,2557.639892578125,0.0,2017,October,Monday,5441.311532677603,4765.597272015601,3891.056006689591,5419.737165178572,4544.328408203125,3790.289997139362,436.1362074357053,652.974168533582,897.0632415628603,6292.009580049982,4547.464750307161,5850.276745270289,3238.3800711359613,5584.416480265083,1996.1635140136414,675.7142606620017,2094.5498046875,98.99998423289072,98.52137901616501,5419.737165178572,4544.328408203125,3790.289997139362
11,1021,2017-10-17,5741.580078125,5800.35009765625,5472.72021484375,5605.509765625,5605.509765625,1821570048,333.4840087890625,333.4840087890625,311.7869873046875,317.0820007324219,317.0820007324219,509924000.0,0.028953000903129574,0.029627999290823936,0.025481000542640686,0.02721700072288513,0.02721700072288513,7039900.0,411264992,1.4376800060272217,1.4735499620437622,1.3560099601745603,1.3899500370025637,1.3899500370025637,1744390.0,216808000.0,0.0,2557.169921875,2559.7099609375,2554.68994140625,2559.360107421875,2559.360107421875,0.0,2017,October,Tuesday,5482.361090914453,4830.20592537017,3925.3450819053005,5537.3828125,4623.32080078125,3822.946054786143,334.71270556750216,657.2797577339422,903.746681224892,6206.808223635004,4867.957401364995,5937.880316249135,3308.761285313365,5630.439417235926,2015.4526923363587,652.1551655442828,1974.809814453125,98.95875076994764,98.50651638329063,5537.3828125,4623.32080078125,3822.946054786143
12,1022,2017-10-18,5603.81982421875,5603.81982421875,5151.43994140625,5590.68994140625,5590.68994140625,2399269888,316.9440002441406,317.2359924316406,290.635986328125,314.3190002441406,314.3190002441406,606113984.0,0.027218999341130257,0.02735999971628189,0.024637000635266304,0.0266910009086132,0.0266910009086132,2336180.0,354224992,1.3935099840164185,1.4208600521087646,1.2083699703216553,1.3275599479675293,1.3275599479675293,2311140.0,253904000.0,0.0,2562.8701171875,2564.110107421875,2559.669921875,2561.260009765625,2561.260009765625,0.0,2017,October,Wednesday,5509.443303537401,4888.7046958344845,3958.6519791305395,5646.5556640625,4695.25240234375,3855.803629557292,119.87730142668094,660.9469201592724,908.3211577518621,5886.310266915862,5406.801061209138,6017.146242662295,3373.358562025205,5672.445945061016,2039.1613140535676,620.7386077029178,1798.2900390625,98.91583575418971,98.49150664333582,5646.5556640625,4695.25240234375,3855.803629557292
13,1023,2017-10-19,5583.740234375,5744.35009765625,5531.06005859375,5708.52001953125,5708.52001953125,1780540032,314.5379943847656,316.7139892578125,305.8280029296875,308.0880126953125,308.0880126953125,349830016.0,0.026704000309109688,0.027111999690532684,0.02577199973165989,0.02703199908137321,0.02703199908137321,2897720.0,304542016,1.3286800384521484,1.3536100387573242,1.2491799592971802,1.2846100330352783,1.2846100330352783,1791220.0,150674000.0,0.0,2553.389892578125,2562.360107421875,2547.919921875,2562.10009765625,2562.10009765625,0.0,2017,October,Thursday,5559.212482535863,4951.767413041927,3993.649339974824,5683.928501674107,4776.279599609375,3889.234739977904,82.08486868783986,655.8079416706507,915.0320998908785,5848.0982390497875,5519.758764298426,6087.895482950677,3464.663716268073,5719.29893975966,2059.170540196148,607.445069493936,2025.679931640625,98.92819636054256,98.5034869683468,5683.928501674107,4776.279599609375,3889.234739977904
14,1024,2017-10-20,5708.10986328125,6060.10986328125,5627.22998046875,6011.4501953125,6011.4501953125,2354429952,308.0459899902344,311.43798828125,303.4939880371094,304.0060119628906,304.0060119628906,396672992.0,0.026982000097632408,0.030855000019073486,0.026612000539898872,0.03062999993562698,0.03062999993562698,8716410.0,182704000,1.2832599878311155,1.3728100061416626,1.2192699909210205,1.241919994354248,1.241919994354248,1703230.0,185163008.0,0.0,2567.56005859375,2575.43994140625,2567.56005859375,2575.2099609375,2575.2099609375,0.0,2017,October,Friday,5672.271910730022,5033.281473216587,4034.005357122564,5735.962820870534,4859.6948046875,3926.1392883917297,145.7147727327157,675.4891775318807,926.2486681014377,6027.3923663359665,5444.533275405104,6210.6731597512635,3508.716449623739,5778.636624594606,2073.6419521888542,638.9904375134347,2085.380126953125,99.01696571991316,98.55526896960107,5735.962820870534,4859.6948046875,3926.1392883917297
15,1027,2017-10-23,6006.0,6075.58984375,5732.47021484375,5930.31982421875,5930.31982421875,2401840128,295.09600830078125,295.74798583984375,277.57501220703125,286.95001220703125,286.95001220703125,482336000.0,0.02768399938941002,0.02805100008845329,0.02434499934315681,0.025453999638557438,0.025453999638557438,3517050.0,99914800,1.2313599586486816,1.2781000137329102,1.0960500240325928,1.1837300062179563,1.1837300062179563,2355560.0,203487008.0,0.0,2578.080078125,2578.2900390625,2564.330078125,2564.97998046875,2564.97998046875,0.0,2017,October,Monday,5850.342167478388,5236.9587427793485,4148.999971819728,5840.929966517857,5087.7983984375,4045.415246212121,198.7673742338996,696.7184035489328,930.7100075753273,6238.4647149856555,5443.395218050056,6481.235205535365,3694.361591339634,5906.835261362776,2183.9952310614663,613.3834246990392,1755.58984375,98.89938864389885,98.51566214502209,5840.929966517857,5087.7983984375,4045.415246212121
16,1028,2017-10-24,5935.52001953125,5935.52001953125,5504.18017578125,5526.64013671875,5526.64013671875,2735699968,287.1199951171875,311.9580078125,282.6579895019531,298.3280029296875,298.3280029296875,684281024.0,0.025338999927043915,0.028955999761819836,0.02376599982380867,0.02719300054013729,0.02719300054013729,7589560.0,220080992,1.176929950714111,1.3790600299835205,1.1362799406051636,1.2484300136566162,1.2484300136566162,4833390.0,257372000.0,0.0,2568.659912109375,2572.179931640625,2565.580078125,2569.1298828125,2569.1298828125,0.0,2017,October,Tuesday,5769.416659788478,5259.241926928533,4176.552775143519,5829.662876674107,5142.3412109375,4078.730703026357,215.83852347334562,674.3232097087657,924.0124697076468,6261.339923620798,5397.985829727416,6490.987630355032,3793.694791519969,5926.755642441651,2230.705763611064,510.17473285994487,1363.5703125,98.85405535393251,98.5007429224238,5829.662876674107,5142.3412109375,4078.730703026357
17,1029,2017-10-25,5524.60009765625,5754.330078125,5397.8798828125,5750.7998046875,5750.7998046875,1966989952,298.43701171875,301.8489990234375,290.7179870605469,297.92498779296875,297.92498779296875,325040000.0,0.02703800052404404,0.027845999225974083,0.026107000187039372,0.02752700075507164,0.02752700075507164,2561430.0,75017504,1.2434099912643433,1.269269943237305,1.1714799404144287,1.2527799606323242,1.2527799606323242,2288360.0,171432992.0,0.0,2566.52001953125,2567.39990234375,2544.0,2557.14990234375,2557.14990234375,0.0,2017,October,Wednesday,5764.762446013233,5297.054071371531,4208.037715763303,5852.535714285716,5198.8248046875,4113.396560823075,193.63486373442817,663.2534003212611,921.6891993116141,6239.805441754572,5465.265986816858,6525.331605330022,3872.3180040449774,5956.774959446302,2270.0181621998463,467.70837464170194,1412.08984375,98.92218227891657,98.5358777488905,5852.535714285716,5198.8248046875,4113.396560823075
18,1030,2017-10-26,5747.9501953125,5976.7998046875,5721.22021484375,5904.830078125,5904.830078125,1905040000,298.0220031738281,301.0660095214844,295.2229919433594,296.5270080566406,296.5270080566406,270272992.0,0.02740900032222271,0.027559999376535416,0.026477999985218048,0.02713200077414513,0.02713200077414513,2437710.0,38193100,1.2609699964523315,1.2609699964523315,1.0981600284576416,1.2086000442504885,1.2086000442504885,2400010.0,162258000.0,0.0,2560.080078125,2567.070068359375,2559.800048828125,2560.39990234375,2560.39990234375,0.0,2017,October,Thursday,5799.779354041174,5343.806071891029,4241.973563041068,5880.580008370534,5258.8683984375,4150.077370383523,183.23735329686244,656.1845172509702,919.974656958559,6247.05471496426,5514.105301776812,6571.237432939441,3946.4993639355603,5990.026684300641,2310.128056466405,455.9732821501448,1501.08984375,98.95035245767198,98.5544196203949,5880.580008370534,5258.8683984375,4150.077370383523
19,1031,2017-10-27,5899.740234375,5988.39013671875,5728.81982421875,5780.89990234375,5780.89990234375,1710130048,296.50799560546875,299.2560119628906,294.0589904785156,297.4230041503906,297.4230041503906,257168992.0,0.0271380003541708,0.02746300026774406,0.0256740003824234,0.026381999254226685,0.026381999254226685,2511440.0,29623000,1.2087500095367432,1.217280030250549,1.1071100234985352,1.1741800308227541,1.1741800308227541,2067650.0,144634000.0,0.0,2570.260009765625,2582.97998046875,2565.93994140625,2581.070068359375,2581.070068359375,0.0,2017,October,Friday,5795.059491116816,5377.428674233546,4272.752089854258,5847.644252232143,5313.7316015625,4180.009691642992,176.3856264646061,639.316357884292,924.3752341964473,6200.415505161355,5494.872999302931,6592.364317331084,4035.0988857939174,6028.760160035888,2331.259223250097,417.6308168832711,1371.580078125,98.90709512878834,98.53988417925429,5847.644252232143,5313.7316015625,4180.009691642992
20,1034,2017-10-30,6114.85009765625,6214.990234375,6040.85009765625,6130.52978515625,6130.52978515625,1772150016,304.7820129394531,310.4960021972656,304.35198974609375,307.7510070800781,307.7510070800781,331441984.0,0.02831799909472465,0.028874000534415245,0.02758600004017353,0.028582999482750893,0.028582999482750893,3781270.0,34835100,1.2333600521087646,1.3585900068283079,1.20346999168396,1.3122700452804563,1.3122700452804563,2437230.0,169424992.0,0.0,2577.75,2580.030029296875,2568.25,2572.830078125,2572.830078125,0.0,2017,October,Monday,5940.298321691859,5515.1123511612905,4375.2114923750705,5857.234235491072,5520.220390625,4279.294436059817,224.4365249324256,546.5888745232123,940.4320559724453,6306.107285355923,5408.3611856262205,6613.398139671424,4427.042641578575,6160.158548004707,2398.4303241149264,425.1859705305697,1802.11962890625,98.96327030060024,98.58096482709873,5857.234235491072,5520.220390625,4279.294436059817
21,1035,2017-10-31,6132.02001953125,6470.43017578125,6103.330078125,6468.39990234375,6468.39990234375,2311379968,307.37799072265625,310.5480041503906,305.8789978027344,305.8789978027344,305.8789978027344,369583008.0,0.028547000139951706,0.03071499988436699,0.02807500027120113,0.03043700009584427,0.03043700009584427,7304450.0,43875700,1.3359500169754028,1.4103800058364868,1.2711399793624878,1.3128900527954102,1.3128900527954102,3397150.0,184182000.0,0.0,2575.989990234375,2578.2900390625,2572.14990234375,2575.260009765625,2575.260009765625,0.0,2017,October,Tuesday,6072.323716854831,5588.44216279071,4417.075260608489,5991.771344866072,5604.123984375,4316.804939038826,270.72738438817777,523.2960640267028,952.9835333871904,6533.226113642427,5450.316576089716,6650.716112428406,4557.531856321594,6222.772005813207,2410.8378722644447,483.8815540641217,2097.58984375,99.05796950433741,98.63353489502155,5991.771344866072,5604.123984375,4316.804939038826
22,1036,2017-11-01,6440.97021484375,6767.31005859375,6377.8798828125,6767.31005859375,6767.31005859375,2870320128,305.7619934082031,306.4010009765625,290.5830078125,291.6940002441406,291.6940002441406,553864000.0,0.029126999899744987,0.029218999668955806,0.022986000403761864,0.022986000403761864,0.022986000403761864,9382780.0,67921000,1.3351600170135498,1.3351600170135498,1.2180500030517578,1.2615400552749634,1.2615400552749634,2118920.0,246324000.0,0.0,2583.2099609375,2588.39990234375,2574.919921875,2579.360107421875,2579.360107421875,0.0,2017,November,Wednesday,6246.0703022895605,5679.124308621713,4464.079956605655,6136.987095424107,5697.74078125,4359.136555989583,373.17100945576146,513.1662413300978,967.851850417102,6883.32911433563,5390.645076512585,6724.073263910195,4671.408298589804,6294.840256823787,2423.432855155379,566.9459936678486,2340.419921875,99.12206720661273,98.67500026169711,6136.987095424107,5697.74078125,4359.136555989583
23,1037,2017-11-02,6777.77001953125,7367.330078125,6758.72021484375,7078.5,7078.5,4653770240,290.7250061035156,293.9070129394531,281.1719970703125,287.4289855957031,287.4289855957031,904900992.0,0.023079000413417816,0.02497700043022633,0.018209999427199364,0.021306000649929047,0.021306000649929047,6165050.0,197770000,1.2602499723434448,1.372439980506897,1.1956199407577517,1.2996300458908079,1.2996300458908079,3550520.0,425129984.0,0.0,2579.4599609375,2581.110107421875,2566.169921875,2579.85009765625,2579.85009765625,0.0,2017,November,Thursday,6454.17772671717,5786.768592573889,4516.368357514381,6304.654227120534,5796.46158203125,4405.086556482796,495.1941392410239,532.3245113163268,987.8775519204253,7295.042505602583,5314.265948638487,6861.110604663902,4731.812559398597,6380.841660323647,2429.3314526419463,667.4091341432822,2468.02001953125,99.17922032382455,98.71568975182305,6304.654227120534,5796.46158203125,4405.086556482796
24,1038,2017-11-03,7087.52978515625,7461.2900390625,7002.93994140625,7207.759765625,7207.759765625,3369860096,288.49700927734375,308.31298828125,287.6929931640625,305.71099853515625,305.71099853515625,646339968.0,0.021417999640107155,0.02321299910545349,0.01982700079679489,0.022628000006079674,0.022628000006079674,2836080.0,373401984,1.2945599555969238,1.480370044708252,1.2945599555969238,1.459220051765442,1.459220051765442,3201070.0,358886016.0,0.0,2581.929931640625,2588.419921875,2576.77001953125,2587.840087890625,2587.840087890625,0.0,2017,November,Friday,6642.573236444128,5896.075605885513,4570.196185717793,6508.491350446428,5893.891171875,4450.904533617424,535.6829634940443,559.2343788596726,1011.571811022728,7579.857277434517,5437.125423458339,7012.359929594344,4775.422414155654,6474.048155662879,2427.760911571968,746.4976305586151,2435.73974609375,99.18148419717696,98.72436074241536,6508.491350446428,5893.891171875,4450.904533617424
25,1041,2017-11-06,7403.22021484375,7445.77001953125,7007.31005859375,7022.759765625,7022.759765625,3111899904,296.427001953125,305.4150085449219,293.7170104980469,298.8919982910156,298.8919982910156,579358976.0,0.020976999774575237,0.023608999326825145,0.02053399942815304,0.021880999207496643,0.021880999207496643,4591160.0,102233000,1.52878999710083,1.6650400161743164,1.480679988861084,1.5697900056838991,1.5697900056838991,5042750.0,308963008.0,0.0,2587.469970703125,2593.3798828125,2585.659912109375,2591.1298828125,2591.1298828125,0.0,2017,November,Monday,6984.720426043814,6187.316276677648,4728.82660626894,7047.44140625,6164.08076171875,4587.444737906408,336.94164354982104,608.2333322467613,1077.7524202377306,7721.324693349642,6373.558119150358,7380.547426212272,4947.614097225228,6742.949578381869,2431.9398974309465,797.4041493661654,1575.849609375,99.13500520207577,98.71875971892142,7047.44140625,6164.08076171875,4587.444737906408
26,1042,2017-11-07,7023.10009765625,7253.31982421875,7023.10009765625,7144.3798828125,7144.3798828125,2326340096,298.5679931640625,304.8420104980469,290.7669982910156,294.65899658203125,294.65899658203125,540766016.0,0.021846000105142597,0.023346999660134315,0.02141400054097176,0.0221950002014637,0.0221950002014637,2539540.0,114073000,1.5690900087356567,1.8181899785995483,1.5512100458145142,1.806439995765686,1.806439995765686,9469500.0,255132992.0,0.0,2592.110107421875,2597.02001953125,2584.35009765625,2590.639892578125,2590.639892578125,0.0,2017,November,Tuesday,7024.635290235985,6260.936554072636,4777.137671833918,7144.009974888393,6223.96755859375,4630.566351996527,219.8513182427674,628.5869439353046,1093.8345512053993,7583.712611373929,6704.307338402858,7481.141446464359,4966.793670723141,6818.235454407325,2442.8972495857292,763.6987361633493,1497.169921875,99.13709886375817,98.72610786759786,7144.009974888393,6223.96755859375,4630.566351996527
27,1043,2017-11-08,7141.3798828125,7776.419921875,7114.02001953125,7459.68994140625,7459.68994140625,4602200064,294.27099609375,318.7019958496094,293.1029968261719,309.07000732421875,309.07000732421875,967955968.0,0.02191199921071529,0.026393000036478043,0.021660000085830692,0.02518600039184093,0.02518600039184093,6367000.0,156959008,1.7990700006484983,2.0551800727844243,1.7774699926376345,2.031019926071167,2.031019926071167,18796200.0,526848992.0,0.0,2588.7099609375,2595.469970703125,2585.02001953125,2594.3798828125,2594.3798828125,0.0,2017,November,Wednesday,7133.398953028553,6353.148353098299,4830.788717262484,7242.92138671875,6289.0835546875,4678.459583629261,172.85560225753727,669.2695453172031,1112.8855526626828,7588.632591233824,6897.210182203676,7627.622645321905,4950.544464053093,6904.230688954626,2452.6884783038954,780.2505999302539,1627.89990234375,99.19293012077769,98.76393215483215,7242.92138671875,6289.0835546875,4678.459583629261
28,1044,2017-11-09,7446.830078125,7446.830078125,7101.52001953125,7143.580078125,7143.580078125,3226249984,308.6449890136719,329.4519958496094,307.0559997558594,320.8840026855469,320.8840026855469,893249984.0,0.02515999972820282,0.03505999967455864,0.025005999952554703,0.03205300122499466,0.03205300122499466,18716200.0,147916992,2.053139925003052,2.174230098724365,1.893939971923828,1.990769982337952,1.990769982337952,19192200.0,358188000.0,0.0,2584.0,2586.5,2566.330078125,2584.6201171875,2584.6201171875,0.0,2017,November,Thursday,7135.944234302664,6413.950793484967,4877.044544511097,7252.218540736607,6347.69916015625,4723.236453894413,164.06482411111926,677.6552698658055,1122.0449983809822,7580.348188958847,6924.088892514368,7703.009699887863,4992.388620424639,6967.326450656377,2479.146457132449,721.9934408176969,1465.39013671875,99.15958482321642,98.75147669309713,7252.218540736607,6347.69916015625,4723.236453894413
